campaign_id,date,channel,region,product,impressions,clicks,spend,revenue
1297,2023-02-28,Social Media,Central,Product_D,95541,13427,12988,52733
1298,2024-03-10,Billboard,Central,Product_C,22305,3221,2772,9303
1299,2023-01-16,Email,East,Product_A,33759,3983,1304,2760
1300,2023-10-08,Email,East,Product_C,86594,10688,5502,10371
1301,2023-11-25,Email,South,Product_D,61650,765,118,171
1302,2024-10-15,Billboard,South,Product_D,8678,790,312,1203
1303,2023-03-07,TV,South,Product_C,37194,1723,2053,3417
1304,2024-09-24,Partners,North,Product_B,16000,1626,988,2635
1305,2023-11-21,Social Media,Central,Product_B,8970,1284,2870,8021
1306,2023-12-28,Billboard,North,Product_B,46839,1184,1075,1430
1307,2023-07-28,Email,Central,Product_C,90262,6159,3295,9553
1308,2023-12-01,Billboard,East,Product_C,54495,7391,5540,18723
1309,2023-02-01,Google Ads,East,Product_A,39125,5487,15300,25492
1310,2023-11-17,Billboard,Central,Product_C,29163,1838,1836,4558
1311,2024-10-26,Social Media,North,Product_B,75108,6045,8970,24483
1312,2023-05-05,Billboard,North,Product_D,87402,7291,6045,15783
1313,2023-10-28,Google Ads,East,Product_B,48443,2050,2778,12185
1314,2024-03-31,Partners,West,Product_C,11445,678,717,2964
1315,2024-09-11,Google Ads,West,Product_D,31115,2791,7212,13371
1316,2024-02-22,Partners,Central,Product_B,80370,3732,2805,4799
1317,2024-03-07,Billboard,South,Product_D,83920,11195,6019,11412
1318,2023-06-20,Social Media,West,Product_C,73689,8075,10463,22400
1319,2024-03-17,Social Media,South,Product_A,18351,1506,2112,4974
1320,2023-05-11,TV,Central,Product_B,94321,4817,4522,14527
1321,2024-09-15,Billboard,North,Product_A,10666,1209,877,2173
1322,2024-04-05,Partners,West,Product_C,63535,6862,9447,32942
1323,2024-06-05,Social Media,South,Product_A,78798,7330,12190,28647
1324,2023-06-30,Billboard,Central,Product_C,13700,582,519,850
1325,2024-06-21,Billboard,Central,Product_D,38389,2118,1445,2210
1326,2023-08-04,TV,Central,Product_C,76384,10169,9182,17383
1327,2023-10-22,Email,West,Product_D,30312,4060,1311,6433
1328,2023-04-19,Google Ads,East,Product_B,13579,529,1382,3353
1329,2023-02-10,Billboard,Central,Product_B,1873,146,187,393
1330,2024-08-07,TV,West,Product_B,60486,3102,1784,7031
1331,2024-03-31,TV,West,Product_C,12385,1622,3226,8268
1332,2023-12-29,Social Media,South,Product_A,43875,1401,1476,4436
1333,2024-11-19,Social Media,East,Product_A,57803,1390,2389,5452
1334,2024-07-25,Partners,North,Product_A,33232,969,849,3616
1335,2023-09-29,TV,South,Product_D,25524,2876,2450,5994
1336,2024-06-12,Partners,South,Product_A,57927,1124,1271,2072
1337,2024-03-04,Partners,East,Product_D,83709,7679,9543,28302
1338,2023-07-04,Email,South,Product_C,88552,6898,4332,9824
1339,2024-05-07,Email,North,Product_B,15728,2277,1566,5082
1340,2024-04-02,Email,South,Product_D,16180,560,405,1159
1341,2024-02-12,Partners,South,Product_D,65117,6130,8043,10885
1342,2023-08-09,TV,North,Product_C,35289,3687,3900,13121
1343,2023-09-24,Social Media,East,Product_D,96444,3920,6253,9775
1344,2023-08-15,Billboard,South,Product_B,82957,2110,3084,7258
1345,2024-07-06,Social Media,North,Product_D,12829,1529,1605,4432
1346,2023-03-06,Partners,North,Product_B,48460,4117,7119,23991
1347,2023-08-23,Email,South,Product_C,44450,3017,1453,2183
1348,2023-01-21,Billboard,North,Product_D,64556,1027,656,1104
1349,2024-12-05,Google Ads,North,Product_C,99292,2711,6727,16439
1350,2023-10-04,Social Media,North,Product_A,67127,7457,13588,24449
1351,2024-07-08,Billboard,South,Product_A,97452,8999,6923,30116
1352,2023-11-28,TV,Central,Product_A,40603,1963,1421,3357
1353,2024-04-27,TV,East,Product_D,13197,542,569,1088
1354,2024-12-20,Billboard,Central,Product_B,51123,634,568,1303
1355,2024-07-13,Partners,North,Product_D,30368,2760,1062,3524
1356,2024-05-03,Billboard,North,Product_C,44572,1342,1417,2510
1357,2023-08-01,TV,Central,Product_B,11995,357,494,1503
1358,2024-08-03,Google Ads,North,Product_D,34033,2302,5472,14164
1359,2024-12-06,Billboard,Central,Product_D,1730,82,45,129
1360,2024-05-26,Email,South,Product_C,61472,6715,3079,14547
1361,2023-03-25,Social Media,West,Product_A,50241,1397,662,1432
1362,2023-07-22,TV,North,Product_A,56598,4489,6292,13867
1363,2024-07-14,TV,West,Product_A,39895,1055,2102,8518
1364,2023-10-05,Billboard,East,Product_C,74899,7567,3555,8212
1365,2024-09-20,Partners,East,Product_C,62880,4703,7810,33754
1366,2023-05-19,Google Ads,Central,Product_D,2287,124,127,440
1367,2023-01-06,Email,South,Product_B,91969,2128,904,1687
1368,2024-08-31,Google Ads,North,Product_C,84406,7451,8512,32862
1369,2023-10-09,Email,West,Product_C,49139,4787,1876,4107
1370,2024-11-06,Google Ads,North,Product_B,14497,1627,2069,3398
1371,2024-06-18,Billboard,West,Product_C,76452,9027,9122,23693
1372,2024-09-22,Partners,West,Product_B,23033,238,160,410
1373,2024-09-21,Google Ads,South,Product_B,63320,8386,11539,31559
1374,2024-06-07,TV,West,Product_D,43872,2297,3711,7300
1375,2024-01-30,Partners,West,Product_C,41863,5333,4233,7630
1376,2023-08-08,Google Ads,East,Product_B,58310,5158,9161,35348
1377,2024-07-25,TV,East,Product_B,4315,566,1001,3113
1378,2024-03-10,Google Ads,Central,Product_B,51129,3189,9055,29525
1379,2024-01-05,Billboard,South,Product_A,77832,4160,1717,3544
1380,2023-01-14,Billboard,East,Product_A,85832,4162,3639,6545
1381,2023-09-17,Email,North,Product_A,95113,13302,9954,30485
1382,2024-04-29,Partners,Central,Product_A,6006,370,446,1645
1383,2023-07-01,Google Ads,North,Product_D,16653,297,632,793
1384,2024-07-11,Email,South,Product_A,44603,5674,3738,9640
1385,2024-08-23,Partners,East,Product_A,88096,5853,8912,20903
1386,2024-05-28,Google Ads,East,Product_A,23621,1702,2146,4298
1387,2023-06-27,Partners,North,Product_C,36882,3263,1679,5378
1388,2023-03-30,Billboard,West,Product_A,16238,2249,1167,1783
1389,2024-10-03,Social Media,South,Product_A,29511,2930,3746,17513
1390,2023-11-12,Partners,South,Product_B,41696,728,974,1485
1391,2023-11-20,TV,South,Product_B,36756,4914,3358,8403
1392,2023-09-28,Social Media,West,Product_C,76850,4680,8612,28959
1393,2024-12-04,Google Ads,North,Product_D,21408,1826,2018,5966
1394,2024-11-29,Email,South,Product_C,92705,13496,6491,18774
1395,2024-06-09,Google Ads,East,Product_B,62300,2898,8150,24549
1396,2024-05-01,Google Ads,West,Product_C,49795,4428,9652,32364
1397,2023-04-18,Partners,East,Product_A,21807,1504,1231,2919
1398,2024-01-02,Email,South,Product_D,72667,2620,427,1465
1399,2024-08-12,Partners,West,Product_D,63072,7995,5625,12354
1400,2024-11-25,TV,East,Product_A,31710,3705,6822,17984
1401,2023-10-03,Billboard,West,Product_A,22499,1838,2585,12288
1402,2024-06-20,Google Ads,Central,Product_B,18025,1854,4621,5696
1403,2023-05-25,Email,West,Product_D,22671,1688,920,1478
1404,2023-11-11,Social Media,South,Product_B,27649,1966,3447,6714
1405,2024-01-19,Social Media,West,Product_B,46182,1107,1593,3275
1406,2024-04-28,Partners,West,Product_D,93566,4115,6722,14787
1407,2023-05-17,TV,East,Product_C,89440,10039,10835,20002
1408,2024-05-15,Partners,Central,Product_A,30057,4027,2413,4621
1409,2024-05-28,Social Media,Central,Product_D,11127,1116,779,1268
1410,2024-03-21,Social Media,East,Product_D,86726,3051,2200,5537
1411,2024-05-07,Social Media,East,Product_D,24529,806,1352,4745
1412,2023-03-26,Email,North,Product_D,2602,84,19,58
1413,2023-01-12,TV,West,Product_D,8144,426,346,1133
1414,2024-04-06,Billboard,East,Product_D,94326,5367,5055,14282
1415,2024-03-10,Billboard,West,Product_A,20711,227,326,910
1416,2024-06-11,Billboard,West,Product_D,7362,552,191,684
1417,2023-02-21,Billboard,East,Product_C,56797,3251,2130,7750
1418,2023-07-03,Email,East,Product_D,3296,239,78,95
1419,2023-02-07,Billboard,West,Product_B,23968,521,215,770
1420,2024-03-17,Email,East,Product_D,91307,8803,6173,29222
1421,2024-06-20,Billboard,West,Product_A,11031,614,212,727
1422,2023-04-14,TV,Central,Product_A,45272,6330,10120,18456
1423,2023-09-21,Partners,North,Product_D,16260,1969,2262,9644
1424,2024-07-06,Google Ads,North,Product_C,76148,5803,14076,41895
1425,2023-07-10,Email,Central,Product_A,80249,5281,1366,2124
1426,2023-08-01,Social Media,West,Product_B,37014,1753,2679,9403
1427,2023-08-15,Google Ads,North,Product_C,29974,567,731,2868
1428,2024-08-25,TV,Central,Product_C,71969,4639,8757,12128
1429,2023-12-21,TV,South,Product_D,98330,7852,9827,17669
1430,2024-02-17,Social Media,Central,Product_A,83756,6542,14542,28529
1431,2024-06-26,Email,East,Product_C,99416,5383,2985,5050
1432,2023-06-20,Billboard,East,Product_D,55446,8284,2717,11048
1433,2024-05-17,Google Ads,West,Product_B,50601,4806,12684,18365
1434,2023-04-24,Billboard,East,Product_B,21855,2564,3797,15437
1435,2023-12-27,Google Ads,West,Product_C,42864,5052,10673,37514
1436,2024-10-10,Partners,East,Product_D,30504,3973,4142,13172
1437,2024-04-05,Google Ads,South,Product_D,38802,406,1052,3920
1438,2024-11-30,Social Media,West,Product_D,55823,3764,6005,14330
1439,2024-09-26,Billboard,North,Product_D,3992,221,132,379
1440,2023-04-04,Email,North,Product_D,73359,5985,1590,5862
1441,2023-09-03,Google Ads,West,Product_B,43300,1237,934,1541
1442,2024-04-15,Google Ads,Central,Product_D,32704,3975,11665,24599
1443,2024-09-10,Email,South,Product_B,61583,6841,1312,4906
1444,2024-02-21,Billboard,West,Product_D,10222,1222,1770,6710
1445,2024-09-13,Partners,Central,Product_A,58477,4521,6177,12948
1446,2023-02-10,Email,West,Product_D,57175,6874,1458,6090
1447,2024-08-16,Social Media,South,Product_C,55118,5617,3962,8263
1448,2023-09-28,Social Media,East,Product_A,61062,8297,11075,20020
1449,2023-10-30,Partners,West,Product_C,60031,6479,7421,25634
1450,2023-06-01,Billboard,East,Product_A,29969,3992,3897,11314
1451,2023-06-12,Billboard,East,Product_D,94464,6761,4420,16586
1452,2023-05-31,Billboard,East,Product_D,34725,3442,1148,2054
1453,2024-08-21,Social Media,East,Product_C,95521,7756,15639,43061
1454,2023-06-24,Email,South,Product_C,69594,4343,2906,6319
1455,2024-06-21,TV,South,Product_D,50790,609,1166,2432
1456,2023-08-18,Google Ads,East,Product_A,86196,3238,5818,18423
1457,2023-01-13,Partners,Central,Product_B,98173,3765,4818,9132
1458,2023-12-04,Billboard,North,Product_C,73520,10633,13992,29755
1459,2023-02-27,TV,Central,Product_B,33072,1516,2399,8434
1460,2023-09-08,Google Ads,West,Product_B,6273,922,1141,2868
1461,2023-03-07,Google Ads,Central,Product_C,8977,350,414,1390
1462,2023-04-11,Billboard,North,Product_C,84087,1700,1485,3812
1463,2023-04-13,Billboard,Central,Product_B,79419,6211,6106,21947
1464,2023-04-25,Partners,West,Product_B,78193,9602,11620,21488
1465,2024-02-21,Billboard,East,Product_D,83723,2906,2640,9345
1466,2023-11-03,Email,Central,Product_B,45714,2218,1079,2363
1467,2023-07-06,TV,North,Product_C,67787,5143,3399,5424
1468,2023-11-08,Social Media,West,Product_C,84608,8983,17342,26328
1469,2023-08-26,Google Ads,East,Product_C,42945,5037,8726,35216
1470,2023-08-04,Billboard,South,Product_C,21498,792,614,941
1471,2024-11-09,Google Ads,East,Product_D,86654,8087,12943,35935
1472,2023-09-27,TV,East,Product_C,20003,1057,1651,5245
1473,2023-11-12,TV,Central,Product_D,55673,600,1142,1768
1474,2024-10-23,Google Ads,West,Product_C,3553,442,479,1289
1475,2024-01-18,Social Media,East,Product_D,51122,2842,4143,6864
1476,2024-05-30,TV,East,Product_A,10755,473,435,1330
1477,2024-04-26,Social Media,West,Product_D,33747,1661,2561,4749
1478,2024-10-16,Email,East,Product_C,58425,8138,1762,3719
1479,2023-11-29,Partners,West,Product_B,20715,1917,2211,6184
1480,2023-12-02,Billboard,Central,Product_C,73964,6238,4052,7327
1481,2023-03-11,Partners,East,Product_C,59437,6812,4432,8539
1482,2024-01-06,Email,South,Product_C,34470,3257,2311,4641
1483,2024-03-13,TV,West,Product_A,70258,1295,2568,6496
1484,2023-02-02,Billboard,East,Product_D,38047,3442,3652,12660
1485,2024-07-25,Social Media,Central,Product_B,68305,8775,5334,21642
1486,2023-07-15,Social Media,West,Product_C,62042,4540,9238,33714
1487,2023-03-16,Google Ads,Central,Product_C,60512,5075,11480,39106
1488,2023-01-22,TV,Central,Product_C,1832,178,182,247
1489,2023-06-04,Email,South,Product_C,70778,5243,2879,10300
1490,2023-12-30,Partners,Central,Product_B,25752,3044,1943,2717
1491,2024-09-08,Social Media,South,Product_C,10078,562,571,977
1492,2023-11-07,Google Ads,West,Product_C,31537,4449,4988,9320
1493,2024-03-26,Social Media,West,Product_A,59189,7780,15463,22803
1494,2024-03-25,TV,South,Product_B,50873,4712,2824,11123
1495,2024-08-15,Partners,Central,Product_A,22349,2590,1342,3883
1496,2023-11-21,TV,South,Product_B,12900,1573,1534,2516
1497,2024-04-12,Social Media,North,Product_D,56052,3701,7377,22315
1498,2023-03-08,TV,East,Product_B,92909,2027,2898,7047
1499,2023-10-09,Partners,East,Product_A,19446,2501,1496,2304
1500,2023-05-24,Partners,West,Product_A,9019,842,542,1590
1501,2024-09-24,TV,South,Product_D,23599,812,998,2222
1502,2024-11-15,Google Ads,East,Product_A,22282,316,344,797
1503,2023-09-29,Billboard,East,Product_A,4385,247,337,653
1504,2024-02-22,Social Media,Central,Product_D,79447,8830,6671,10615
1505,2023-08-17,Social Media,West,Product_A,15733,2291,2946,9261
1506,2024-03-26,Google Ads,Central,Product_A,41819,3206,8845,16933
1507,2024-07-06,Email,Central,Product_A,63624,5025,3259,7400
1508,2024-06-11,Google Ads,South,Product_B,87403,1879,1554,4805
1509,2023-04-18,Google Ads,South,Product_C,25199,2827,3739,11971
1510,2024-08-27,Billboard,Central,Product_C,18263,1021,765,1627
1511,2023-02-05,Partners,West,Product_A,26938,3963,1466,5435
1512,2023-09-01,Google Ads,West,Product_C,2535,228,401,1019
1513,2024-08-14,TV,West,Product_B,60400,5857,7458,11611
1514,2024-06-10,Email,East,Product_B,34460,1989,1338,4469
1515,2023-04-09,Partners,East,Product_C,9272,1107,1048,1681
1516,2023-04-07,Google Ads,West,Product_A,16765,1459,1910,6220
1517,2024-03-22,Billboard,North,Product_B,53108,6628,9032,19691
1518,2024-11-27,Google Ads,North,Product_B,97129,11096,20653,73937
1519,2024-06-27,Billboard,North,Product_C,71707,3030,4352,11377
1520,2023-04-13,Partners,South,Product_B,99448,10964,12138,45038
1521,2023-07-27,Email,North,Product_D,39862,2573,1191,2998
1522,2023-11-26,Google Ads,East,Product_A,10813,488,943,2694
1523,2024-09-19,Billboard,North,Product_A,99981,6743,3186,13128
1524,2023-09-06,TV,South,Product_D,52249,4848,3867,7679
1525,2023-10-10,Google Ads,West,Product_A,96155,10918,31295,56824
1526,2024-11-19,Email,East,Product_A,84460,2231,751,1420
1527,2024-04-27,Google Ads,West,Product_C,17366,1489,3073,7111
1528,2023-12-16,Email,North,Product_D,34482,889,382,1387
1529,2024-12-09,TV,East,Product_B,69529,1698,3389,10800
1530,2024-01-07,Google Ads,West,Product_D,56269,1008,859,3546
1531,2023-10-10,Email,Central,Product_C,56003,5789,1741,2947
1532,2024-12-31,TV,South,Product_D,30017,2784,4078,8386
1533,2024-12-26,TV,Central,Product_D,80511,6654,12512,32610
1534,2024-08-27,Partners,North,Product_A,16397,2383,1630,5412
1535,2024-09-10,TV,West,Product_A,46521,4679,5167,16689
1536,2023-02-08,TV,West,Product_A,29316,2619,1148,3368
1537,2024-02-27,Social Media,West,Product_C,48000,5979,6393,21357
1538,2024-04-01,Social Media,East,Product_D,92633,13777,12725,36604
1539,2024-07-14,Partners,East,Product_D,99739,5864,8747,38352
1540,2023-12-08,Email,Central,Product_B,42488,5354,1128,4039
1541,2023-11-17,Billboard,West,Product_B,51160,1959,2599,6362
1542,2024-03-24,Email,South,Product_B,43304,529,139,317
1543,2024-10-19,Billboard,East,Product_B,53162,5134,2008,3922
1544,2024-11-10,TV,East,Product_B,94832,5464,5278,9006
1545,2023-10-28,Billboard,Central,Product_A,43445,6513,5412,8919
1546,2024-11-14,Email,North,Product_D,30421,3852,2850,5032
1547,2024-10-25,Google Ads,South,Product_A,39901,1760,1143,4166
1548,2024-02-29,Billboard,Central,Product_B,55044,1984,1829,4777
1549,2024-02-01,Partners,East,Product_C,35544,2501,2151,6897
1550,2024-07-07,Email,North,Product_B,43160,5627,4173,9038
1551,2023-05-12,Social Media,Central,Product_D,71170,3835,7298,24869
1552,2024-12-19,Partners,Central,Product_B,61986,2955,4495,11470
1553,2024-08-28,TV,North,Product_B,3898,344,445,664
1554,2024-12-24,Google Ads,North,Product_C,9573,1375,1736,4577
1555,2023-01-29,Partners,Central,Product_D,57469,6240,10419,34256
1556,2024-04-07,Email,Central,Product_C,44323,1886,1186,3102
1557,2024-07-06,Partners,Central,Product_C,1888,275,116,413
1558,2023-03-14,Billboard,North,Product_D,96732,3150,1680,7724
1559,2023-07-03,Google Ads,North,Product_D,96507,2579,2098,8469
1560,2024-12-02,TV,West,Product_D,92280,7051,12378,21484
1561,2023-07-01,Partners,West,Product_C,66494,1509,1078,1965
1562,2024-10-24,Partners,North,Product_C,60208,6939,7517,12401
1563,2024-07-24,Social Media,East,Product_A,23087,236,524,719
1564,2023-11-10,Social Media,Central,Product_C,10094,1451,1145,2827
1565,2023-08-12,Email,North,Product_B,79606,4966,1272,3996
1566,2023-07-01,Billboard,South,Product_D,4976,483,686,3002
1567,2023-05-04,Email,East,Product_A,46751,4938,2489,3628
1568,2023-07-17,Billboard,South,Product_C,60594,8483,8123,19453
1569,2023-04-30,Partners,Central,Product_A,45347,2016,1104,4282
1570,2024-02-18,Social Media,East,Product_A,63970,7902,16494,64889
1571,2023-04-12,Billboard,North,Product_C,70119,6227,7115,23027
1572,2024-10-20,Google Ads,East,Product_C,18757,1363,1465,5405
1573,2024-03-21,TV,North,Product_D,4123,324,296,748
1574,2024-05-24,Email,North,Product_A,25651,3656,1222,4498
1575,2024-07-09,Google Ads,East,Product_A,71030,988,2885,6471
1576,2024-07-04,Social Media,West,Product_B,67682,4190,7158,20523
1577,2023-07-10,Google Ads,East,Product_A,94589,3642,3992,8781
1578,2024-01-26,Google Ads,North,Product_C,1621,221,482,1640
1579,2023-07-01,TV,South,Product_C,53685,873,547,1274
1580,2024-03-08,Partners,Central,Product_C,27853,3945,4989,17851
1581,2023-01-11,TV,West,Product_D,37449,4792,3369,9897
1582,2023-01-11,Partners,West,Product_A,92226,10827,5743,13743
1583,2023-04-28,Social Media,South,Product_D,9716,346,359,1182
1584,2024-11-28,Partners,West,Product_C,71288,3571,5526,13765
1585,2024-02-09,Google Ads,North,Product_D,27317,759,2268,4640
1586,2023-08-23,Social Media,West,Product_B,11958,1396,2654,5971
1587,2024-03-24,Partners,South,Product_D,79250,9325,11917,42240
1588,2023-08-04,Partners,East,Product_A,75553,905,510,1582
1589,2023-06-29,Email,West,Product_B,85428,1529,577,2238
1590,2023-08-19,Google Ads,South,Product_C,87246,9681,6396,20066
1591,2024-09-08,Billboard,East,Product_B,19790,1713,1166,1532
1592,2024-06-14,Billboard,North,Product_B,95906,13483,10037,14220
1593,2023-08-28,Social Media,West,Product_A,74755,1358,1558,5518
1594,2024-10-05,Social Media,Central,Product_A,3594,362,756,3157
1595,2023-10-17,Partners,Central,Product_D,59939,8237,5623,13031
1596,2024-10-13,TV,West,Product_B,60535,5151,5028,10126
1597,2023-06-28,TV,East,Product_B,49244,5594,6101,9957
1598,2024-02-25,Partners,Central,Product_B,53721,1477,1812,3453
1599,2024-03-03,TV,West,Product_D,51913,3887,3655,9017
1600,2024-06-26,Google Ads,South,Product_B,94400,3467,3699,14929
1601,2024-09-25,Email,West,Product_D,50127,5020,1396,1979
1602,2024-10-29,TV,East,Product_D,7669,290,272,1110
1603,2024-06-13,TV,South,Product_D,4124,441,448,1226
1604,2024-11-27,Billboard,South,Product_D,76375,9123,4902,12159
1605,2023-05-14,TV,East,Product_A,89629,2114,1066,2073
1606,2023-02-24,Email,North,Product_C,47752,1834,440,1077
1607,2024-01-07,Billboard,East,Product_D,63270,3632,1853,4943
1608,2023-06-13,Google Ads,South,Product_D,16524,1396,2909,5687
1609,2024-04-25,Partners,East,Product_B,15858,1632,906,2729
1610,2023-05-19,TV,West,Product_D,63505,2150,928,3558
1611,2024-03-27,Billboard,Central,Product_B,59632,8059,11801,47457
1612,2023-12-14,Social Media,East,Product_A,24230,700,693,1359
1613,2024-11-15,Google Ads,East,Product_C,94245,11402,28365,87343
1614,2024-05-21,Social Media,Central,Product_D,23159,1415,1280,4593
1615,2023-01-25,TV,East,Product_B,7817,788,1198,3354
1616,2023-12-12,Social Media,East,Product_D,87430,1856,2676,6290
1617,2024-10-01,Social Media,Central,Product_A,40676,2574,5349,9456
1618,2024-11-19,Email,West,Product_C,49076,6008,3978,12998
1619,2023-12-17,Google Ads,East,Product_C,73401,2716,3465,5741
1620,2024-11-18,Social Media,East,Product_A,4015,495,941,1238
1621,2024-01-18,Social Media,South,Product_B,12453,1630,761,1382
1622,2024-09-24,Social Media,South,Product_D,83706,11072,20649,28172
1623,2024-12-22,Google Ads,South,Product_A,25323,578,1666,2955
1624,2023-08-27,Google Ads,North,Product_A,51711,2836,5304,11676
1625,2024-05-22,Billboard,South,Product_D,38757,4357,4401,15519
1626,2024-06-03,Social Media,North,Product_B,26915,1261,2560,6120
1627,2023-05-07,Partners,North,Product_B,25516,3286,4629,8973
1628,2024-08-29,Email,Central,Product_D,67408,6719,1887,3640
1629,2023-09-04,Billboard,North,Product_C,37890,4380,1653,2482
1630,2023-03-03,Billboard,West,Product_A,89347,10455,12120,21261
1631,2023-04-01,Email,Central,Product_C,92498,9744,5426,7745
1632,2023-11-23,TV,East,Product_D,49554,3962,6424,19063
1633,2023-07-14,Google Ads,Central,Product_B,6596,703,1113,3684
1634,2024-02-17,TV,West,Product_D,21012,628,1005,1830
1635,2023-05-23,Email,West,Product_B,53352,3265,1340,5903
1636,2023-06-04,Billboard,South,Product_B,13431,165,143,254
1637,2024-05-24,TV,South,Product_C,73001,3567,2510,7568
1638,2024-03-21,Google Ads,West,Product_A,47316,6841,5203,11841
1639,2023-10-24,Google Ads,South,Product_D,29364,2005,1265,2283
1640,2024-10-07,Email,Central,Product_D,81167,2196,499,1248
1641,2024-12-06,Google Ads,East,Product_D,9273,115,171,458
1642,2024-12-05,Google Ads,East,Product_D,37769,3312,6575,12497
1643,2023-05-11,Email,Central,Product_B,93812,8724,2549,8984
1644,2024-04-26,Social Media,East,Product_A,51350,5906,9287,15732
1645,2024-09-09,Partners,East,Product_A,59914,3866,2398,9257
1646,2024-01-08,Social Media,West,Product_B,30272,2985,3101,10930
1647,2023-05-30,Email,East,Product_D,42178,3992,1883,7290
1648,2024-09-03,Billboard,North,Product_C,97130,1794,2442,6875
1649,2023-09-12,TV,West,Product_A,40082,1865,1175,2003
1650,2024-03-07,Social Media,East,Product_D,20348,1475,1678,3069
1651,2023-11-18,Social Media,East,Product_D,37169,1400,2158,5020
1652,2023-11-27,Social Media,North,Product_A,43799,3826,4261,11039
1653,2024-07-17,Social Media,West,Product_C,52843,1845,2866,10588
1654,2023-11-28,Billboard,Central,Product_A,68070,1213,1407,1900
1655,2023-03-11,Google Ads,South,Product_A,69521,2285,5285,8375
1656,2024-01-01,Email,North,Product_D,46032,5299,2360,6856
1657,2024-10-19,TV,South,Product_A,28165,2050,1198,3876
1658,2023-09-03,Social Media,Central,Product_A,7879,787,1341,2622
1659,2023-08-27,Google Ads,South,Product_C,43329,2784,5908,14798
1660,2023-10-24,TV,North,Product_D,73093,1426,1027,1367
1661,2024-05-18,Social Media,East,Product_A,77229,10304,14080,47198
1662,2023-06-05,Billboard,North,Product_C,35818,3147,2873,4480
1663,2024-09-14,Email,East,Product_B,43868,5953,2295,6966
1664,2024-04-01,Billboard,Central,Product_D,27816,997,348,1400
1665,2023-07-30,Google Ads,Central,Product_C,91406,9541,26027,84559
1666,2023-02-25,Partners,South,Product_C,29417,2399,1880,3102
1667,2023-12-08,Google Ads,West,Product_D,95367,5324,15770,37865
1668,2024-05-18,TV,Central,Product_C,88428,11498,9171,34320
1669,2023-02-01,Billboard,North,Product_A,36944,5180,3440,8785
1670,2023-06-13,Social Media,North,Product_C,29220,2933,6445,19970
1671,2023-10-14,TV,North,Product_C,5586,758,669,1815
1672,2023-07-29,Social Media,North,Product_D,23882,286,173,441
1673,2024-08-16,Partners,Central,Product_C,36398,478,544,1005
1674,2023-08-09,Social Media,West,Product_D,4918,74,90,193
1675,2023-01-14,Billboard,North,Product_A,37808,4135,4807,8299
1676,2024-11-18,Email,South,Product_B,91397,6646,1004,3841
1677,2024-03-21,Billboard,West,Product_B,94791,12207,4354,11110
1678,2024-04-12,TV,Central,Product_B,49924,5102,5071,11490
1679,2024-10-16,Email,West,Product_B,77049,5104,2197,4555
1680,2024-11-19,TV,Central,Product_D,48229,6973,3753,6264
1681,2024-01-03,Partners,West,Product_D,99789,8530,11110,37491
1682,2024-10-02,Google Ads,Central,Product_C,71806,7078,16898,64012
1683,2023-07-30,Partners,West,Product_A,55916,7453,12943,37451
1684,2024-08-12,Social Media,East,Product_B,97955,4089,7063,12713
1685,2024-01-18,Billboard,West,Product_D,29714,2697,3235,13464
1686,2023-08-20,Partners,West,Product_B,91956,12444,7636,13485
1687,2024-05-31,Social Media,West,Product_B,10464,1122,1124,3359
1688,2023-08-03,Billboard,North,Product_B,4080,50,32,77
1689,2024-11-27,Social Media,North,Product_C,60323,8634,10442,23541
1690,2024-12-15,Billboard,East,Product_C,51822,3238,2151,8207
1691,2024-10-12,Billboard,Central,Product_A,90013,7091,2395,3956
1692,2024-12-18,TV,West,Product_A,56404,6001,8355,25483
1693,2024-05-17,Social Media,West,Product_A,64890,7544,4573,7357
1694,2023-09-09,Partners,North,Product_D,50787,5833,4012,11448
1695,2023-11-14,Billboard,West,Product_B,81441,5496,1716,3804
1696,2023-01-29,Billboard,West,Product_A,66807,2363,1487,5114
1697,2024-07-02,Partners,North,Product_C,77763,2058,2209,4150
1698,2023-06-16,Social Media,East,Product_C,56932,1443,1051,3094
1699,2024-05-12,Google Ads,North,Product_D,98587,12121,33611,83763
1700,2023-07-07,Google Ads,East,Product_D,30980,3405,8649,25762
1701,2023-06-18,Google Ads,South,Product_A,58422,4642,11634,33702
1702,2024-12-11,Email,Central,Product_A,55869,4263,1352,3729
1703,2023-03-08,Social Media,East,Product_C,63210,4183,8803,40627
1704,2023-05-04,Social Media,South,Product_A,75766,2738,2200,7120
1705,2024-07-24,Email,West,Product_A,87017,3130,1245,3029
1706,2023-05-31,Email,South,Product_D,2467,153,69,107
1707,2023-09-30,Billboard,Central,Product_A,40759,5431,2522,11662
1708,2023-08-07,Google Ads,West,Product_D,63748,2548,2583,8013
1709,2023-03-14,Google Ads,South,Product_B,9912,761,2264,3041
1710,2024-10-03,TV,East,Product_B,35402,2368,3797,5445
1711,2024-02-09,Social Media,South,Product_C,52219,3810,7450,19116
1712,2024-05-05,Billboard,Central,Product_D,85677,11314,12020,25604
1713,2024-05-24,Social Media,West,Product_A,55698,1074,647,1899
1714,2024-10-18,Social Media,East,Product_C,52546,2591,4198,15068
1715,2024-07-02,Billboard,East,Product_C,62592,5107,3898,15957
1716,2024-12-12,Billboard,Central,Product_B,62515,3575,4038,16214
1717,2024-09-23,Partners,North,Product_C,83460,3968,2895,6485
